ClassName,FilePath,FolderGroup,AIType,FightMode,RangePerception,RangeFight,ActiveSpeed,PassiveSpeed,ControlSlots,MinTameSkill,Fame,Karma,VirtualArmor,Tamable,HitsMin,HitsMax,StamMin,StamMax,ManaMin,ManaMax,DamageMin,DamageMax,StrMin,StrMax,DexMin,DexMax,IntMin,IntMax,DamageTypePhysical,DamageTypeFire,DamageTypeCold,DamageTypePoison,DamageTypeEnergy,ResistPhysicalMin,ResistPhysicalMax,ResistFireMin,ResistFireMax,ResistColdMin,ResistColdMax,ResistPoisonMin,ResistPoisonMax,ResistEnergyMin,ResistEnergyMax,FavoriteFood,HideType,SkinType,Alchemy_Min,Alchemy_Max,Anatomy_Min,Anatomy_Max,Druidism_Min,Druidism_Max,Mercantile_Min,Mercantile_Max,ArmsLore_Min,ArmsLore_Max,Parry_Min,Parry_Max,Begging_Min,Begging_Max,Blacksmith_Min,Blacksmith_Max,Bowcraft_Min,Bowcraft_Max,Peacemaking_Min,Peacemaking_Max,Camping_Min,Camping_Max,Carpentry_Min,Carpentry_Max,Cartography_Min,Cartography_Max,Cooking_Min,Cooking_Max,Searching_Min,Searching_Max,Discordance_Min,Discordance_Max,Psychology_Min,Psychology_Max,Healing_Min,Healing_Max,Seafaring_Min,Seafaring_Max,Forensics_Min,Forensics_Max,Herding_Min,Herding_Max,Hiding_Min,Hiding_Max,Provocation_Min,Provocation_Max,Inscribe_Min,Inscribe_Max,Lockpicking_Min,Lockpicking_Max,Magery_Min,Magery_Max,MagicResist_Min,MagicResist_Max,Tactics_Min,Tactics_Max,Snooping_Min,Snooping_Max,Musicianship_Min,Musicianship_Max,Poisoning_Min,Poisoning_Max,Marksmanship_Min,Marksmanship_Max,Spiritualism_Min,Spiritualism_Max,Stealing_Min,Stealing_Max,Tailoring_Min,Tailoring_Max,Taming_Min,Taming_Max,Tasting_Min,Tasting_Max,Tinkering_Min,Tinkering_Max,Tracking_Min,Tracking_Max,Veterinary_Min,Veterinary_Max,Swords_Min,Swords_Max,Bludgeoning_Min,Bludgeoning_Max,Fencing_Min,Fencing_Max,FistFighting_Min,FistFighting_Max,Lumberjacking_Min,Lumberjacking_Max,Mining_Min,Mining_Max,Meditation_Min,Meditation_Max,Stealth_Min,Stealth_Max,RemoveTrap_Min,RemoveTrap_Max,Necromancy_Min,Necromancy_Max,Focus_Min,Focus_Max,Knightship_Min,Knightship_Max,Bushido_Min,Bushido_Max,Ninjitsu_Min,Ninjitsu_Max,Elementalism_Min,Elementalism_Max,Mysticism_Min,Mysticism_Max,Imbuing_Min,Imbuing_Max,Throwing_Min,Throwing_Max
Archfiend,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\Archfiend.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,30,40,30,40,40,50,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balron,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\Balron.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,4,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BlackGateDemon,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\BlackGateDemon.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,60,80,50,60,100,100,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BloodDemigod,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\BloodDemigod.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,60,80,50,60,100,100,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BloodDemon,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\BloodDemon.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,60,80,50,60,100,100,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoneDemon,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\BoneDemon.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,10000,-10000,34,False,451,575,,,,,26,32,451,575,151,175,171,220,50,0,50,0,0,75,75,60,60,90,90,100,100,60,60,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,77.6,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6,87.5,50.1,75.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClassicBalron,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\ClassicBalron.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,60,80,50,60,100,100,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClassicDaemon,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\ClassicDaemon.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,15000,-15000,58,False,286,303,,,,,7,14,476,505,76,95,301,325,100,0,0,0,0,45,60,50,60,30,40,20,30,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daemon,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\Daemon.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,3,,15000,-15000,58,False,286,303,,,,,7,14,476,505,76,95,301,325,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaemonTemplate,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\DaemonTemplate.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,15000,-15000,58,False,286,303,,,,,7,14,476,505,76,95,301,325,100,0,0,0,0,45,60,50,60,30,40,20,30,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeepSeaDevil,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\DeepSeaDevil.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,60,80,50,60,100,100,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demon,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\Demon.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,9000,-9000,40,False,186,203,,,,,4,10,276,305,46,65,201,225,100,0,0,0,0,45,60,50,60,30,40,20,30,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DemonicGhost,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\DemonicGhost.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,9000,-9000,40,False,186,203,,,,,4,10,276,305,46,65,201,225,100,0,0,0,0,45,60,50,60,30,40,100,100,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DemonOfTheSea,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\DemonOfTheSea.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,15000,-15000,58,False,286,303,,,,,7,14,476,505,76,95,301,325,100,0,0,0,0,45,60,50,60,30,40,20,30,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devil,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\Devil.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,60,80,50,60,100,100,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiend,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\Fiend.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,15000,-15000,58,False,286,303,,,,,7,14,476,505,76,95,301,325,100,0,0,0,0,45,60,30,40,30,40,40,50,30,40,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,80.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FireDemon,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\FireDemon.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,3500,-3500,32,False,88,105,,,,,7,14,146,175,76,95,81,105,50,50,0,0,0,30,35,100,100,0,0,15,25,0,0,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,85.0,70.1,85.0,50.1,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FireMephit,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\FireMephit.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,2,83.1,2500,-2500,30,True,55,70,,,,,10,14,91,115,61,80,86,105,0,50,0,50,0,25,35,100,100,0,0,30,40,30,40,Meat,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,30.1,50.0,42.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IceDevil,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\IceDevil.cs,Demons,AI_Mage,Closest,10,1,0.2,0.4,,,24000,-24000,90,False,592,711,,,,,22,29,986,1185,177,255,151,250,50,25,0,0,25,65,80,60,80,50,60,100,100,40,50,None,,,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.5,100.0,100.5,150.0,90.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,100.0,0.0,0.0,0.0,0.0,25.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ifreet,C:\Projects\UltimaTools\UltimaTools\Scripts\Mobiles\Demons\Ifreet.cs,Demons,AI_Melee,Closest,10,1,0.2,0.4,,,15000,-15000,58,False,286,303,,,,,11,13,476,505,266,285,171,195,50,50,0,0,0,50,60,60,70,0,0,30,40,40,50,None,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.1,95.0,70.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
